text,label
"&#8220;: I want a blunt, pizza and pussy&#8221;",1
I don't wanna be a hoe &#128549;,1
Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,0
I see the same hoes&#128064;,1
swat to the twat,1
errybody in dis bitch getting tips (whispers) errybody in dis bitch getting tipsy,1
"LOL at the Benghazi ""hearings"" that proved nothing other than Republicans only care about taking down PBO. #foxnews #teabaggers",0
"you know what your doing when you favorite a tweet, tryna cheat ass bitch haha",1
Trey Songz album is about being a single hoe ass nigga lol,1
mickey mouse ears hat....and tail for that matter.,0
&#128514;&#128514; my fault it sound like it fucc nicca,0
these pussy ass niggas ain't bout that life,1
Lmfao bitch got her shit rocked,1
"Fuck that Dancehall shit, thru that #TWERKTAPE on bitch",1
that hoe suck,1
"next update, would be AMAZIN if two celebrations were added. 1: Shirt off ( we'll take the yellow) and 2: The RKO",0
Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.,0
That crow has socks,0
"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland",0
random running dogs in the ghetto,0
nigger,1
Did seriously steal my Halloween Oreos ? &#128530;,0
trash of the cowboys beat the redskins twice last year &#128517;,0
An #Ohio inmate sums up what #LeBronJames' return means for #Cleveland: #Leb&#8230;,0
&#8220;: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; &#128514;&#128514;&#128514;,1
"I ride around with #notint, so all them bitches can see me &#128526;&#128522;&#128129; #JetLife &#9992;&#65039;",1
safe bruv welcum to twitter my niggur,1
ouuua ita siana. alu polosi ho nifo NAMU TA'E.,0
Ayo twat boy I gotta new phone give me yo jack now,1
just ate a wees brownie and is seeing random cats,0
I miss Tupac rap offs hillbilly,0
If or don't know you then you are not welcome on saturday bitches #privileges,1
bad bitch from lansing....she could be a model...shes a model...,1
Give me head & kiss yo nigga you a ill bitch,1
Oh please. You're a pussy,1
You bitches are so inconsiderate smh,1
John Legend is showin this country bitch up on her own song,1
Deep Fried Oreos,0
"First ""#tbt"" best and drunkest Yankees game ever #wheresColman #everclear",0
&#128514;&#128514;&#128514; chill bitch,1
If I was a top tier MC I would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit&#8230;,1
"lol it's a crew, not actual hoes",1
&#8220;: Girl ugly denna hoe &#128532;&#8221; what's this then :/,1
Oriental rugs cause I'm flyer than a dove.,0
grab her booty in front of niggas that want her grab her booty in front of bitches that want you,1
if u dont want your heart broken then dont check for a nigga who entertains hoes,1
"And thus endeth our warm, fuzzy holiday lesson: Never take those you love for granted, for they can be gone in a flash.",0
Stress stress go away. Come again never you fucking bitch,1
"ima beast dese niggas food so ima jus eat dat, if dat pussy bad big poppa gon beat dat",1
"Lmaoooo!!!!!!!!!!!! "": A bird in the hand is worth two in the bush.",0
&#8220; Oxtails and yellow rice is blasphemy&#8221; boneless,0
If U wife A bitch den She represent U...So Dnt Wife DA Wrong Bitch,1
Old white people complaining about government tyranny is like the Yankees being upset that players make too much money,0
Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.,0
That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.,0
he scared of pussy,1
I cuff no hoes,1
really that's why we got side hoes &#128526;,1
There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,0
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/,0
#WhatWouldYouChangeAboutYourPast the hoes I wasted time with,1
&#8220;: on my way to fuck ur bitch,1
Even the birds think this waking up early thing is bunk.,0
"Because at your local insurance agency, the customer is ALWAYS our bitch. #itakeshitfromnoone &#128079;",1
I'm so sick head colds suuuck. And on top of that had to challange me to a beer chug &#128567;&#128567;,0
some call me the song bird of my generation,0
So some bitch flipped me off for letting her infront of mee... Okay.,1
bitch would rather fuck a poster? damn... thats cold.,1
me or nat!? &#128514;&#128514; def not me with that shiner,0
It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity,0
"RECAP: In epic storybook ending, Derek Jeter closes his last game in Bronx with a #walkoff.",0
Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;,0
Rambo bout to flex on these hoes,1
Quickscoping trash. TAKE OF THE TONY HAWK SETUP AND PLAY NORMALLY. THAT'S NOT WHAT SNIPERS ARE FOR!,0
""": Don't got time for bitches to be actin iffy.""",1
Hit a bitch with a car bomb.,1
This Charlie Murder game is pretty dope #Xbla,0
"""captain save a hoe"" is the most annoying phrase",1
I forgot you're the same bull that said Yeezus was good and that J.Cole is trash,0
lol yeah birds be chirping outside. Bastards.,1
"For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East",0
Freezing my nips off out here...,0
granted cracker isn't that bad because when you say that to a white person your saying their one of the slave,1
I hate a dumb bitch.,1
lmaoooo that hoe look like &#128058;,1
"cracker jack work, cdc - did ya think of checking THE PLANE FULL OF PEOPLE?",0
"Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!",1
"in other words you are accustomed to niggers so muchYour Almighty one can be next to u, but yo nigger",1
I thought you'd get the hint that we know you're a fake cunt and delete your fake account.,1
I'm just tryna get to sleep before the birds start getting rowdy.,0
we're talking about fucking you right in the pussy,1
"Bank robber who wore zebra-print dress arrested, police say",0
How i eat the pussy,1
you wouldn't know fag,1
"Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)",0
&#8220;: Group chat bitches we call yall undercover Feds &#128110;&#128110;&#128110; watching everybody&#8221;,1
Come this fall I'm cuffin side bitches. Y'all had y'all time the whole summer,1
"Fuckin ignorant ass niggas. Don't dm me a video of you counting money n say ""why u so stuck up"" bitch...&#128528;",1
Karma is a bitch...,1
mall with my fellow ginzos to do some christmas shopping #fuckdimmy #vinnysnotmadon #billgetsbuns,0
"Playing a show in Lutsen, MN at 9:00 PM today at Papa Charlies",0
Making up Drake disses>> cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,0
I'm having a date at Yankee Field then getting kiss cam.. #bucketlist,0
#Yankees win! Final score: 7-4.,0
"this the one&#128076;RT hoes dont be wantin ya nigga, they want ya happiness, thinkin he gone do 4 them what he does for u&#128514; silly hoes",1
&#8220;: Damn this bitch always gets hit on by The hottest guys n makes them feel stupid &#8221; i got called an ego kill,1
"Sent ideas in to VOEM , they only seem to wanna hold testing/drills in nice weather, we need to run mock incidents in bad weather, night,",0
To Fez: Your nipples couldn't be covered by two trash can lids.,1
Fox News presenters mock female pilot who took part in campaign against Isis #wtf,0
Kinda just wanna cruise and see if I see that colorful ass bitch walking around. Best believe there will be one less clown on this earth,1
You tryin to say ofay?,0
Monkey see monkey do really Abu,0
Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,1
Now I'm listening to lil spook getting the good kinda sad Imma be single this fall I know you'll getting annoyed with me on your TL but aye,0
"I dont have any problems with zak, but you seem like a faggot",1
Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes! -- #Peezy,1
""": It's my pussy not yours I think this gotta be my favorite naked picture ever....damn",1
Man talk to em Of course nothing is wrong with applebee&#8217;s if you like trash food.,0
I miss you!!! *Eating as we speak* I miss you red bone and that cooking &#128553;&#128553;&#128553;&#128525;&#128525;&#128525;&#128542;!!,0
"it's never about the hoes he's entertaining , it's always about the fact that he's entertaining these hoes !",1
fugly queer white trash,1
"There are LOTS of top tier wrestlers who started as ""yardies"".",0
Having a bitch come in handy during times like this &#128533;,1
AS IN> #nature #biology> Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.,0
"My arguement with she's the baddest white girl is ""she's trash"".Her argurment with she's trash is ""But she's paid""....",0
Figure all da ofay like to see my family pitcher,0
"I mean most ppl confuse when to use ""to"" and ""too"", this nicca used the word ""two"" when he should've used ""to"" &#128530;",0
why be negative when you can be positive fucking smile you beautiful bitch,1
"he probably took off a point because Gibbs isn't from the East Coast and says ""hoes.""",1
I'd like to issue a formal apology to Israel for our piece of shit anti-Semitic President and his retarded Secretary o&#8230;,1
next you could ask the grand wizard of the #kkk why so many are intolerant this poor soul's views. #cunt #tcot #frc #p2 #foxnews,1
Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they&#8230;,1
&#8220;: I just accidentally ate a pot brownie. I guess there goes my pledge of being drug free for life . lolz .&#8221; Lmao #College,0
ignore sorry I called you a bitch uncalled for,1
"Hate a hoe that think relationships are seasonal.. ""Winter comin, Let me get me a boyfriend"".. Sound dumb as hell..",1
"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her""",1
Naked bitches give me bubble baths,1
you a hoe nigga forreal,1
handles lol that shit only 315 hp now your bitch is stick soo I know was good with them double shifting aha,1
Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways,1
Hate dat hoe,1
"""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;",0
they made up endearing names for us like nigger spook & monkey,1
haha no but I was ready to slap that bitch again he came walkin in my room to say hi while I was playin saints in my underwear -_-,1
Low info people are pissed!! Oh no!! Dumb fucks. Race baiting bitches,1
When my teacher says basic algebra I think of basic bitches&#128514;&#128514;,1
"I love how we can marry and still be the same queer, messy, funny, fabulous, dramatic community we've always been. Why I love us.",0
"Me: You're a hoe Hoe: You wasn't saying that August 12, 2014 at 7:22 PM Me: Well you're a hoe today on October 1st 2014 at &#8230;",1
Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong.,0
"""I am a thrill billy..with a hillbilly heart."" -. HAHAHAHAHA Jesus Murphy!",0
roid rage much faggot?,1
Can I bring another bitch can we have a threesome or nahhh,1
These bitches act local n think global,1
"Them quicc to blast bitches, them all about the CASH Bitches &#128564;&#128184;&#128176;",1
"Hey Arlington Democrats! For you early birds, join us tomorrow. It's the Second Saturday of April.",0
"First thing she wit ya, next minute she against ya, like that hoe from the clippers",1
"bitch what huh nigga am not gonna do damn thing sir this my page, oh what u forgot",1
This bitch always got shit to say about what other people like,1
Sometimes you gotta settle for an average lookin bitch wit a good personality just to prevent yourself from gettin cheated on,1
lmfao putting on for twitter i see fat bitch,1
Getting off twitter jigg trynna stress me out more I don't need this type of heat&#128553;,0
Game 128 Preview: Houston #Astros at New York #Yankees,0
Not taking Franks advice and he ate the yellow snow.,0
